X_GENE_ID	CHROM	X_POS	ANC
GwA_30141-RA	chr19	11427347	TRUE
GwA_30143-RA	chr19	11436673	TRUE
GwA_30149-RA	chr19	11553533	TRUE
GwA_30150-RA	chr19	11556840	TRUE
GwA_30165-RA	chr19	11823188	TRUE
GwA_30168-RA	chr19	11902367	TRUE
GwA_30171-RA	chr19	12028656	TRUE
GwA_30172-RA	chr19	12037221	TRUE
GwA_30179-RA	chr19	12083014	TRUE
GwA_30187-RA	chr19	12152643	TRUE
GwA_30191-RA	chr19	12183742	TRUE
GwA_30192-RA	chr19	12204572	TRUE
GwA_30193-RA	chr19	12210102	TRUE
GwA_30194-RA	chr19	12218131	TRUE
GwA_30214-RA	chr19	12453795	TRUE
GwA_30236-RA	chr19	13000765	TRUE
GwA_30243-RA	chr19	13088090	TRUE
GwA_30254-RA	chr19	13328671	TRUE
GwA_30264-RA	chr19	13413143	TRUE
GwA_30268-RA	chr19	13474145	TRUE
GwA_30281-RA	chr19	13596722	TRUE
GwA_30287-RA	chr19	13867822	TRUE
GwA_30301-RA	chr19	14014663	TRUE
GwA_30756-RA	chr19	19313003	TRUE
GwA_30746-RA	chr19	19231501	TRUE
GwA_30722-RA	chr19	18999894	TRUE
GwA_30723-RA	chr19	19003684	TRUE
GwA_30720-RA	chr19	18977511	TRUE
GwA_30672-RA	chr19	18558277	TRUE
GwA_30671-RA	chr19	18554212	TRUE
GwA_30333-RA	chr19	14411462	TRUE
GwA_30307-RA	chr19	14074835	TRUE
GwA_30817-RA	chr19	20037493	TRUE
GwA_30819-RA	chr19	20046336	TRUE
GwA_30820-RA	chr19	20063480	TRUE
GwA_30823-RA	chr19	20091311	TRUE
GwA_30827-RA	chr19	20135931	TRUE
GwA_30853-RA	chr19	20510478	TRUE
GwA_30859-RA	chr19	20719632	TRUE
GwA_30862-RA	chr19	20735348	TRUE
GwA_30866-RA	chr19	20851098	TRUE
GwA_30865-RA	chr19	20848149	TRUE
GwA_30867-RA	chr19	20854222	TRUE
GwA_30869-RA	chr19	20857907	TRUE
GwA_30887-RA	chr19	21185776	TRUE
GwA_30906-RA	chr19	21432098	TRUE
GwA_30912-RA	chr19	21615053	TRUE
GwA_30927-RA	chr19	21785971	TRUE
GwA_30928-RA	chr19	21792784	TRUE
GwA_30942-RA	chr19	21974175	TRUE
GwA_30579-RA	chr19	17551116	TRUE
GwA_30595-RA	chr19	17696620	TRUE
GwA_30597-RA	chr19	17713497	TRUE
GwA_30599-RA	chr19	17816418	TRUE
GwA_30606-RA	chr19	17876676	TRUE
GwA_30622-RA	chr19	18098451	TRUE
GwA_30626-RA	chr19	18109489	TRUE
GwA_30634-RA	chr19	18160619	TRUE
GwA_30645-RA	chr19	18365861	TRUE
GwA_30378-RA	chr19	14952521	TRUE
GwA_30379-RA	chr19	14959962	TRUE
GwA_30380-RA	chr19	14977587	TRUE
GwA_30387-RA	chr19	15120940	TRUE
GwA_30403-RA	chr19	15443528	TRUE
GwA_30429-RA	chr19	15881509	TRUE
GwA_30430-RA	chr19	15889997	TRUE
GwA_30437-RA	chr19	15938272	TRUE
GwA_30456-RA	chr19	16219347	TRUE
GwA_30464-RA	chr19	16280082	TRUE
GwA_30569-RA	chr19	17410729	TRUE
GwA_30540-RA	chr19	17163763	TRUE
GwA_30542-RA	chr19	17165934	TRUE
GwA_30714-RA	chr19	18928957	TRUE
GwA_29953-RA	chr19	8286156	TRUE
GwA_19537-RA	chr12	5162001	FALSE
GwA_19935-RA	chr12	10827178	FALSE
GwA_20799-RA	chr12	17911352	FALSE
GwA_19441-RA	chr12	3735620	FALSE
GwA_30467-RA	chr19	16308035	FALSE
GwA_19637-RA	chr12	6837468	FALSE
GwA_21323-RA	chr12	23422977	FALSE
GwA_21289-RA	chr12	22373178	FALSE
GwA_20872-RA	chr12	19691485	FALSE
GwA_20803-RA	chr12	17980284	FALSE
GwA_20286-RA	chr12	15529951	FALSE
GwA_20285-RA	chr12	15525595	FALSE
GwA_20283-RA	chr12	15510473	FALSE
GwA_20755-RA	chr12	17096228	FALSE
GwA_20687-RA	chr12	16132305	FALSE
GwA_20688-RA	chr12	16148817	FALSE
GwA_20701-RA	chr12	16357817	FALSE
GwA_20705-RA	chr12	16374108	FALSE
GwA_20709-RA	chr12	16402046	FALSE
GwA_20712-RA	chr12	16475512	FALSE
GwA_20714-RA	chr12	16486108	FALSE
GwA_20718-RA	chr12	16611394	FALSE
GwA_20719-RA	chr12	16697176	FALSE
GwA_20720-RA	chr12	16697660	FALSE
GwA_20721-RA	chr12	16707287	FALSE
GwA_20722-RA	chr12	16709119	FALSE
GwA_20727-RA	chr12	16772515	FALSE
GwA_20729-RA	chr12	16795216	FALSE
GwA_20730-RA	chr12	16803598	FALSE
GwA_20735-RA	chr12	16857519	FALSE
GwA_20738-RA	chr12	16901165	FALSE
GwA_20740-RA	chr12	16942267	FALSE
GwA_20742-RA	chr12	16958714	FALSE
GwA_20743-RA	chr12	16967048	FALSE
GwA_20745-RA	chr12	16990150	FALSE
GwA_20749-RA	chr12	17050976	FALSE
GwA_20277-RA	chr12	15365395	FALSE
GwA_20276-RA	chr12	15358993	FALSE
GwA_20274-RA	chr12	15350263	FALSE
GwA_20139-RA	chr12	13119329	FALSE
GwA_19835-RA	chr12	9196640	FALSE
GwA_19588-RA	chr12	5949296	FALSE
GwA_19587-RA	chr12	5945898	FALSE
GwA_19582-RA	chr12	5884303	FALSE
GwA_19581-RA	chr12	5869975	FALSE
GwA_19579-RA	chr12	5841734	FALSE
GwA_19574-RA	chr12	5810149	FALSE
GwA_19573-RA	chr12	5808014	FALSE
GwA_19571-RA	chr12	5741211	FALSE
GwA_19568-RA	chr12	5722250	FALSE
GwA_19563-RA	chr12	5522619	FALSE
GwA_19560-RA	chr12	5493699	FALSE
GwA_19557-RA	chr12	5464363	FALSE
GwA_19545-RA	chr12	5316095	FALSE
GwA_19542-RA	chr12	5229812	FALSE
GwA_19538-RA	chr12	5191468	FALSE
GwA_19526-RA	chr12	5079706	FALSE
GwA_19524-RA	chr12	5032185	FALSE
GwA_19517-RA	chr12	4988607	FALSE
GwA_19513-RA	chr12	4933370	FALSE
GwA_19500-RA	chr12	4845422	FALSE
GwA_19499-RA	chr12	4825876	FALSE
GwA_19479-RA	chr12	4541620	FALSE
GwA_19481-RA	chr12	4583982	FALSE
GwA_19483-RA	chr12	4596630	FALSE
GwA_19485-RA	chr12	4603579	FALSE
GwA_19486-RA	chr12	4613159	FALSE
GwA_19487-RA	chr12	4622715	FALSE
GwA_19488-RA	chr12	4651014	FALSE
GwA_19490-RA	chr12	4658508	FALSE
GwA_19498-RA	chr12	4754156	FALSE
GwA_19474-RA	chr12	4111848	FALSE
GwA_19470-RA	chr12	4082156	FALSE
GwA_19467-RA	chr12	3999229	FALSE
GwA_19461-RA	chr12	3910852	FALSE
GwA_19452-RA	chr12	3800937	FALSE
GwA_19451-RA	chr12	3796668	FALSE
GwA_19438-RA	chr12	3729587	FALSE
GwA_19431-RA	chr12	3621694	FALSE
GwA_19421-RA	chr12	3494830	FALSE
GwA_19419-RA	chr12	3484105	FALSE
GwA_19418-RA	chr12	3476912	FALSE
GwA_19415-RA	chr12	3428472	FALSE
GwA_19413-RA	chr12	3409415	FALSE
GwA_19412-RA	chr12	3393417	FALSE
GwA_19410-RA	chr12	3381616	FALSE
GwA_19402-RA	chr12	3222322	FALSE
GwA_19401-RA	chr12	3211743	FALSE
GwA_19400-RA	chr12	3203155	FALSE
GwA_19397-RA	chr12	3179572	FALSE
GwA_19388-RA	chr12	3102956	FALSE
GwA_19387-RA	chr12	3093990	FALSE
GwA_19386-RA	chr12	3088613	FALSE
GwA_19383-RA	chr12	3073906	FALSE
GwA_19364-RA	chr12	2776363	FALSE
GwA_19349-RA	chr12	2670657	FALSE
GwA_19335-RA	chr12	2373832	FALSE
GwA_19332-RA	chr12	2290412	FALSE
GwA_19330-RA	chr12	2286273	FALSE
GwA_19328-RA	chr12	2221793	FALSE
GwA_19327-RA	chr12	2205684	FALSE
GwA_19317-RA	chr12	1963907	FALSE
GwA_19318-RA	chr12	1970443	FALSE
GwA_19308-RA	chr12	1866156	FALSE
GwA_19303-RA	chr12	1741368	FALSE
GwA_19302-RA	chr12	1734061	FALSE
GwA_19298-RA	chr12	1591601	FALSE
GwA_19278-RA	chr12	1354637	FALSE
GwA_19272-RA	chr12	1309833	FALSE
GwA_19271-RA	chr12	1288138	FALSE
GwA_19267-RA	chr12	1240667	FALSE
GwA_19266-RA	chr12	1171654	FALSE
GwA_19265-RA	chr12	1166634	FALSE
GwA_19257-RA	chr12	1004740	FALSE
GwA_19232-RA	chr12	643057	FALSE
GwA_19216-RA	chr12	424130	FALSE
GwA_19206-RA	chr12	268645	FALSE
GwA_19207-RA	chr12	272770	FALSE
GwA_29818-RA	chr19	5725727	TRUE
GwA_29936-RA	chr19	8019023	FALSE
GwA_30363-RA	chr19	14813506	FALSE
GwA_30864-RA	chr19	20831585	FALSE
GwA_29726-RA	chr19	2967540	TRUE
GwA_29729-RA	chr19	3079612	FALSE
GwA_29698-RA	chr19	2394300	TRUE
GwA_29709-RA	chr19	2493582	TRUE
GwA_29721-RA	chr19	2818481	TRUE
GwA_29720-RA	chr19	2810435	TRUE
GwA_29719-RA	chr19	2791737	TRUE
GwA_29718-RA	chr19	2781323	TRUE
GwA_29717-RA	chr19	2775046	TRUE
GwA_29716-RA	chr19	2767237	TRUE
GwA_29715-RA	chr19	2761724	TRUE
GwA_29714-RA	chr19	2705071	TRUE
GwA_29710-RA	chr19	2549075	TRUE
GwA_29761-RA	chr19	3898461	TRUE
GwA_29765-RA	chr19	3997312	TRUE
GwA_29639-RA	chr19	964552	TRUE
GwA_29640-RA	chr19	988368	TRUE
GwA_29642-RA	chr19	1014502	TRUE
GwA_29643-RA	chr19	1033822	TRUE
GwA_29645-RA	chr19	1091056	TRUE
GwA_29647-RA	chr19	1150907	TRUE
GwA_29649-RA	chr19	1161934	TRUE
GwA_29653-RA	chr19	1183955	TRUE
GwA_29659-RA	chr19	1307141	TRUE
GwA_29660-RA	chr19	1317126	TRUE
GwA_29661-RA	chr19	1321382	TRUE
GwA_29662-RA	chr19	1323056	TRUE
GwA_29663-RA	chr19	1331129	TRUE
GwA_29666-RA	chr19	1360566	TRUE
GwA_29668-RA	chr19	1380474	TRUE
GwA_29670-RA	chr19	1430446	TRUE
GwA_29820-RA	chr19	5745110	TRUE
GwA_29792-RA	chr19	4987686	TRUE
GwA_29793-RA	chr19	4989500	TRUE
GwA_29794-RA	chr19	5006848	TRUE
GwA_29796-RA	chr19	5051944	TRUE
GwA_29797-RA	chr19	5121172	TRUE
GwA_29798-RA	chr19	5134166	TRUE
GwA_29807-RA	chr19	5606617	TRUE
GwA_29787-RA	chr19	4712620	TRUE
GwA_29774-RA	chr19	4174217	TRUE
GwA_29769-RA	chr19	4078127	TRUE
GwA_29741-RA	chr19	3387460	TRUE
GwA_29740-RA	chr19	3383428	TRUE
GwA_29734-RA	chr19	3225836	TRUE
GwA_29628-RA	chr19	522757	TRUE
GwA_29833-RA	chr19	6014760	TRUE
GwA_29855-RA	chr19	6190668	TRUE
GwA_29857-RA	chr19	6220396	TRUE
GwA_29873-RA	chr19	6914299	TRUE
GwA_29879-RA	chr19	7008630	TRUE
GwA_29880-RA	chr19	7011737	TRUE
GwA_29882-RA	chr19	7022096	TRUE
GwA_29883-RA	chr19	7024994	TRUE
GwA_29891-RA	chr19	7128504	TRUE
GwA_29893-RA	chr19	7145934	TRUE
GwA_29896-RA	chr19	7299263	TRUE
GwA_29901-RA	chr19	7515058	TRUE
GwA_29916-RA	chr19	7775224	TRUE
GwA_29918-RA	chr19	7787738	TRUE
GwA_29926-RA	chr19	7956704	TRUE
GwA_29949-RA	chr19	8263389	TRUE
GwA_29954-RA	chr19	8291074	TRUE
GwA_29957-RA	chr19	8301764	TRUE
GwA_29958-RA	chr19	8305729	TRUE
GwA_29977-RA	chr19	8636551	TRUE
GwA_30003-RA	chr19	9218998	TRUE
GwA_30020-RA	chr19	9922974	TRUE
GwA_30027-RA	chr19	10021617	TRUE
GwA_30029-RA	chr19	10030588	TRUE
GwA_30036-RA	chr19	10074748	TRUE
GwA_30040-RA	chr19	10100189	TRUE
GwA_30053-RA	chr19	10382097	TRUE
GwA_30054-RA	chr19	10394179	TRUE
GwA_30064-RA	chr19	10493079	TRUE
GwA_30086-RA	chr19	10753359	TRUE
GwA_30089-RA	chr19	10765011	TRUE
GwA_30106-RA	chr19	10896912	TRUE
GwA_30135-RA	chr19	11396192	TRUE
GwA_30138-RA	chr19	11411212	TRUE
GwA_30173-RA	chr19	12040593	TRUE
GwA_30181-RA	chr19	12099819	TRUE
GwA_30182-RA	chr19	12110747	TRUE
GwA_30185-RA	chr19	12147130	TRUE
GwA_30186-RA	chr19	12150835	TRUE
GwA_30205-RA	chr19	12328835	TRUE
GwA_30215-RA	chr19	12457634	TRUE
GwA_30226-RA	chr19	12879934	TRUE
GwA_30228-RA	chr19	12966626	TRUE
GwA_30237-RA	chr19	13002090	TRUE
GwA_30240-RA	chr19	13053230	TRUE
GwA_30242-RA	chr19	13083653	TRUE
GwA_30261-RA	chr19	13374404	TRUE
GwA_30273-RA	chr19	13501147	TRUE
GwA_30283-RA	chr19	13797628	TRUE
GwA_30288-RA	chr19	13881352	TRUE
GwA_30298-RA	chr19	13996019	TRUE
GwA_30801-RA	chr19	19903885	TRUE
GwA_30799-RA	chr19	19891425	TRUE
GwA_30795-RA	chr19	19874790	TRUE
GwA_30794-RA	chr19	19865502	TRUE
GwA_30792-RA	chr19	19847616	TRUE
GwA_30790-RA	chr19	19807285	TRUE
GwA_30786-RA	chr19	19787137	TRUE
GwA_30784-RA	chr19	19766608	TRUE
GwA_30783-RA	chr19	19755112	TRUE
GwA_30782-RA	chr19	19749206	TRUE
GwA_30781-RA	chr19	19746231	TRUE
GwA_30777-RA	chr19	19702245	TRUE
GwA_30778-RA	chr19	19706872	TRUE
GwA_30770-RA	chr19	19616849	TRUE
GwA_30768-RA	chr19	19522043	TRUE
GwA_30767-RA	chr19	19501818	TRUE
GwA_30757-RA	chr19	19316707	TRUE
GwA_30754-RA	chr19	19294505	TRUE
GwA_30753-RA	chr19	19291838	TRUE
GwA_30747-RA	chr19	19233090	TRUE
GwA_30741-RA	chr19	19126931	TRUE
GwA_30740-RA	chr19	19119663	TRUE
GwA_30737-RA	chr19	19090714	TRUE
GwA_30735-RA	chr19	19081440	TRUE
GwA_30734-RA	chr19	19072314	TRUE
GwA_30733-RA	chr19	19069391	TRUE
GwA_30718-RA	chr19	18958976	TRUE
GwA_30717-RA	chr19	18944116	TRUE
GwA_30715-RA	chr19	18938693	TRUE
GwA_30709-RA	chr19	18875721	TRUE
GwA_30707-RA	chr19	18834771	TRUE
GwA_30703-RA	chr19	18820621	TRUE
GwA_30702-RA	chr19	18818943	TRUE
GwA_30697-RA	chr19	18795585	TRUE
GwA_30696-RA	chr19	18786520	TRUE
GwA_30686-RA	chr19	18750652	TRUE
GwA_30685-RA	chr19	18736082	TRUE
GwA_30683-RA	chr19	18705394	TRUE
GwA_30681-RA	chr19	18687430	TRUE
GwA_30675-RA	chr19	18580230	TRUE
GwA_30673-RA	chr19	18562457	TRUE
GwA_30668-RA	chr19	18540621	TRUE
GwA_30667-RA	chr19	18534228	TRUE
GwA_30659-RA	chr19	18468809	TRUE
GwA_30368-RA	chr19	14837763	TRUE
GwA_30367-RA	chr19	14835124	TRUE
GwA_30365-RA	chr19	14826463	TRUE
GwA_30364-RA	chr19	14823223	TRUE
GwA_30359-RA	chr19	14780696	TRUE
GwA_30356-RA	chr19	14667807	TRUE
GwA_30355-RA	chr19	14656143	TRUE
GwA_30354-RA	chr19	14620486	TRUE
GwA_30337-RA	chr19	14493950	TRUE
GwA_30336-RA	chr19	14476907	TRUE
GwA_30335-RA	chr19	14468943	TRUE
GwA_30323-RA	chr19	14295911	TRUE
GwA_30322-RA	chr19	14286161	TRUE
GwA_30319-RA	chr19	14231282	TRUE
GwA_30317-RA	chr19	14208669	TRUE
GwA_30808-RA	chr19	19934177	TRUE
GwA_30809-RA	chr19	19940490	TRUE
GwA_30812-RA	chr19	19988028	TRUE
GwA_30828-RA	chr19	20141367	TRUE
GwA_30836-RA	chr19	20205701	TRUE
GwA_30839-RA	chr19	20243873	TRUE
GwA_30849-RA	chr19	20368004	TRUE
GwA_30857-RA	chr19	20578928	TRUE
GwA_30872-RA	chr19	20939951	TRUE
GwA_30873-RA	chr19	20954480	TRUE
GwA_30882-RA	chr19	21137975	TRUE
GwA_30884-RA	chr19	21156479	TRUE
GwA_30888-RA	chr19	21188082	TRUE
GwA_30892-RA	chr19	21197777	TRUE
GwA_30896-RA	chr19	21248091	TRUE
GwA_30901-RA	chr19	21307839	TRUE
GwA_30902-RA	chr19	21309793	TRUE
GwA_30903-RA	chr19	21325355	TRUE
GwA_30907-RA	chr19	21435237	TRUE
GwA_30911-RA	chr19	21601238	TRUE
GwA_30918-RA	chr19	21644980	TRUE
GwA_30926-RA	chr19	21780305	TRUE
GwA_30930-RA	chr19	21809083	TRUE
GwA_30932-RA	chr19	21883752	TRUE
GwA_30937-RA	chr19	21902030	TRUE
GwA_30938-RA	chr19	21905753	TRUE
GwA_30940-RA	chr19	21918315	TRUE
GwA_30580-RA	chr19	17558507	TRUE
GwA_30584-RA	chr19	17617165	TRUE
GwA_30591-RA	chr19	17649834	TRUE
GwA_30602-RA	chr19	17826950	TRUE
GwA_30608-RA	chr19	17913349	TRUE
GwA_30616-RA	chr19	18000529	TRUE
GwA_30617-RA	chr19	18029029	TRUE
GwA_30629-RA	chr19	18119405	TRUE
GwA_30632-RA	chr19	18130646	TRUE
GwA_30633-RA	chr19	18157196	TRUE
GwA_30641-RA	chr19	18247669	TRUE
GwA_30649-RA	chr19	18423771	TRUE
GwA_30652-RA	chr19	18437806	TRUE
GwA_30653-RA	chr19	18448454	TRUE
GwA_30371-RA	chr19	14895087	TRUE
GwA_30375-RA	chr19	14916643	TRUE
GwA_30384-RA	chr19	15065502	TRUE
GwA_30385-RA	chr19	15071553	TRUE
GwA_30390-RA	chr19	15181554	TRUE
GwA_30391-RA	chr19	15190453	TRUE
GwA_30396-RA	chr19	15354347	TRUE
GwA_30397-RA	chr19	15360787	TRUE
GwA_30399-RA	chr19	15368765	TRUE
GwA_30400-RA	chr19	15395262	TRUE
GwA_30409-RA	chr19	15572826	TRUE
GwA_30410-RA	chr19	15576615	TRUE
GwA_30412-RA	chr19	15581962	TRUE
GwA_30413-RA	chr19	15588440	TRUE
GwA_30416-RA	chr19	15663167	TRUE
GwA_30422-RA	chr19	15774486	TRUE
GwA_30434-RA	chr19	15923832	TRUE
GwA_30438-RA	chr19	15941435	TRUE
GwA_30439-RA	chr19	15952821	TRUE
GwA_30451-RA	chr19	16081140	TRUE
GwA_30455-RA	chr19	16188353	TRUE
GwA_30457-RA	chr19	16224446	TRUE
GwA_30458-RA	chr19	16239110	TRUE
GwA_30471-RA	chr19	16360150	TRUE
GwA_30482-RA	chr19	16542298	TRUE
GwA_30483-RA	chr19	16544508	TRUE
GwA_30492-RA	chr19	16624300	TRUE
GwA_30495-RA	chr19	16707099	TRUE
GwA_30498-RA	chr19	16773191	TRUE
GwA_30500-RA	chr19	16793257	TRUE
GwA_30502-RA	chr19	16824038	TRUE
GwA_30503-RA	chr19	16833734	TRUE
GwA_30504-RA	chr19	16840652	TRUE
GwA_30573-RA	chr19	17437176	TRUE
GwA_30570-RA	chr19	17411234	TRUE
GwA_30568-RA	chr19	17390503	TRUE
GwA_30566-RA	chr19	17364349	TRUE
GwA_30563-RA	chr19	17320764	TRUE
GwA_30562-RA	chr19	17311955	TRUE
GwA_30560-RA	chr19	17304602	TRUE
GwA_30551-RA	chr19	17250493	TRUE
GwA_30531-RA	chr19	17077467	TRUE
GwA_30529-RA	chr19	17056864	TRUE
GwA_30528-RA	chr19	17050592	TRUE
GwA_30526-RA	chr19	17033215	TRUE
GwA_30512-RA	chr19	16923475	TRUE
GwA_30507-RA	chr19	16859675	TRUE
GwA_19638-RA	chr12	6843933	FALSE
GwA_20111-RA	chr12	12936374	FALSE
GwA_29841-RA	chr19	6085624	TRUE
GwA_30006-RA	chr19	9389779	TRUE
GwA_30260-RA	chr19	13369734	TRUE
GwA_30274-RA	chr19	13502797	TRUE
GwA_30800-RA	chr19	19900154	TRUE
GwA_30463-RA	chr19	16268017	TRUE
GwA_29598-RA	chr19	10588	FALSE
GwA_20177-RA	chr12	13741805	FALSE
GwA_21285-RA	chr12	22303729	FALSE
GwA_21112-RA	chr12	21500151	FALSE
GwA_20881-RA	chr12	19841108	FALSE
GwA_20297-RA	chr12	15656643	FALSE
GwA_20760-RA	chr12	17254293	FALSE
GwA_20713-RA	chr12	16478985	FALSE
GwA_20273-RA	chr12	15346727	FALSE
GwA_20057-RA	chr12	12258097	FALSE
GwA_19960-RA	chr12	11240266	FALSE
GwA_19810-RA	chr12	8989024	FALSE
GwA_19792-RA	chr12	8523149	FALSE
GwA_19589-RA	chr12	5955117	FALSE
GwA_19559-RA	chr12	5490110	FALSE
GwA_19556-RA	chr12	5462561	FALSE
GwA_19548-RA	chr12	5353510	FALSE
GwA_19547-RA	chr12	5345392	FALSE
GwA_19519-RA	chr12	4994255	FALSE
GwA_19422-RA	chr12	3499442	FALSE
GwA_19417-RA	chr12	3465492	FALSE
GwA_19389-RA	chr12	3111113	FALSE
GwA_19361-RA	chr12	2758011	FALSE
GwA_19342-RA	chr12	2487971	FALSE
GwA_19320-RA	chr12	1983134	FALSE
GwA_19319-RA	chr12	1974914	FALSE
GwA_19310-RA	chr12	1881050	FALSE
GwA_19301-RA	chr12	1723884	FALSE
GwA_19297-RA	chr12	1585347	FALSE
GwA_19295-RA	chr12	1565715	FALSE
GwA_19227-RA	chr12	566404	FALSE
GwA_19221-RA	chr12	508646	FALSE
GwA_19217-RA	chr12	438428	FALSE
GwA_19213-RA	chr12	375821	FALSE
GwA_19212-RA	chr12	362968	FALSE
GwA_19202-RA	chr12	217651	FALSE
GwA_19201-RA	chr12	204867	FALSE
GwA_19195-RA	chr12	73931	FALSE
GwA_19194-RA	chr12	54741	FALSE
GwA_19193-RA	chr12	37927	FALSE
GwA_20732-RA	chr12	16835432	FALSE
GwA_29728-RA	chr19	3000215	FALSE
GwA_30693-RA	chr19	18768158	FALSE
GwA_29727-RA	chr19	2997957	FALSE
GwA_29764-RA	chr19	3961954	TRUE
GwA_29648-RA	chr19	1160198	FALSE
GwA_29736-RA	chr19	3322705	FALSE
GwA_29838-RA	chr19	6053180	TRUE
GwA_29865-RA	chr19	6739932	TRUE
GwA_29959-RA	chr19	8312520	TRUE
GwA_29989-RA	chr19	8950601	FALSE
GwA_30021-RA	chr19	9936342	TRUE
GwA_30024-RA	chr19	9955588	FALSE
GwA_30108-RA	chr19	10906906	TRUE
GwA_30129-RA	chr19	11297477	FALSE
GwA_30130-RA	chr19	11316017	FALSE
GwA_30305-RA	chr19	14063792	TRUE
GwA_30789-RA	chr19	19804013	TRUE
GwA_30759-RA	chr19	19321252	TRUE
GwA_30758-RA	chr19	19320336	FALSE
GwA_30752-RA	chr19	19276675	TRUE
GwA_30361-RA	chr19	14808537	TRUE
GwA_30321-RA	chr19	14275460	TRUE
GwA_30315-RA	chr19	14206248	TRUE
GwA_30806-RA	chr19	19920256	TRUE
GwA_30833-RA	chr19	20195754	TRUE
GwA_30851-RA	chr19	20496525	TRUE
GwA_30861-RA	chr19	20732417	FALSE
GwA_30593-RA	chr19	17678412	TRUE
GwA_30596-RA	chr19	17702080	TRUE
GwA_30613-RA	chr19	17977415	TRUE
GwA_30656-RA	chr19	18459856	TRUE
GwA_30388-RA	chr19	15151122	TRUE
GwA_30398-RA	chr19	15366293	TRUE
GwA_30414-RA	chr19	15623810	TRUE
GwA_30415-RA	chr19	15631775	TRUE
GwA_30432-RA	chr19	15914504	TRUE
GwA_30440-RA	chr19	15962798	FALSE
GwA_30481-RA	chr19	16539629	TRUE
GwA_30574-RA	chr19	17439274	TRUE
GwA_30553-RA	chr19	17283499	TRUE
GwA_30552-RA	chr19	17279317	TRUE
GwA_30549-RA	chr19	17239584	TRUE
GwA_30543-RA	chr19	17169246	TRUE
GwA_30427-RA	chr19	15837372	FALSE
GwA_30506-RA	chr19	16850787	FALSE
GwA_19233-RA	chr12	646054	FALSE
GwA_19240-RA	chr12	706230	FALSE
GwA_19391-RA	chr12	3118184	FALSE
GwA_19578-RA	chr12	5835728	FALSE
GwA_19576-RA	chr12	5818229	FALSE
GwA_19514-RA	chr12	4969782	FALSE
GwA_19462-RA	chr12	3942656	FALSE
GwA_19597-RA	chr12	6233762	FALSE
GwA_20744-RA	chr12	16979372	FALSE
GwA_29723-RA	chr19	2934534	TRUE
GwA_29788-RA	chr19	4847358	TRUE
GwA_29870-RA	chr19	6872638	TRUE
GwA_30241-RA	chr19	13068466	TRUE
GwA_30766-RA	chr19	19500475	TRUE
GwA_30712-RA	chr19	18908446	TRUE
GwA_30704-RA	chr19	18826313	TRUE
GwA_30832-RA	chr19	20182577	TRUE
GwA_30871-RA	chr19	20929748	TRUE
GwA_30933-RA	chr19	21889349	TRUE
GwA_30603-RA	chr19	17831410	TRUE
GwA_30628-RA	chr19	18116452	TRUE
GwA_30624-RA	chr19	18100191	TRUE
GwA_30576-RA	chr19	17506571	TRUE
GwA_30601-RA	chr19	17824322	TRUE
GwA_30489-RA	chr19	16605326	TRUE
GwA_30728-RA	chr19	19020586	TRUE
GwA_30148-RA	chr19	11545958	TRUE
GwA_30177-RA	chr19	12067518	TRUE
GwA_29745-RA	chr19	3417942	TRUE
GwA_30445-RA	chr19	15996961	TRUE
GwA_30058-RA	chr19	10427517	TRUE
GwA_30664-RA	chr19	18512687	FALSE
GwA_19427-RA	chr12	3556097	FALSE
GwA_30895-RA	chr19	21244672	FALSE
GwA_19226-RA	chr12	561143	FALSE
GwA_20753-RA	chr12	17065006	FALSE
GwA_19824-RA	chr12	9112353	FALSE
GwA_20013-RA	chr12	11738238	FALSE
GwA_21301-RA	chr12	23167951	FALSE
GwA_20233-RA	chr12	14609280	FALSE
GwA_20061-RA	chr12	12279367	FALSE
GwA_19974-RA	chr12	11412196	FALSE
GwA_19602-RA	chr12	6493181	FALSE
GwA_19540-RA	chr12	5210716	FALSE
GwA_19445-RA	chr12	3753688	FALSE
GwA_19430-RA	chr12	3620495	FALSE
GwA_19300-RA	chr12	1715347	FALSE
GwA_29993-RA	chr19	9007006	FALSE
GwA_29672-RA	chr19	1438871	FALSE
GwA_29636-RA	chr19	872484	FALSE
GwA_29835-RA	chr19	6041102	FALSE
GwA_30761-RA	chr19	19323732	FALSE
GwA_30748-RA	chr19	19249634	FALSE
GwA_30919-RA	chr19	21672167	FALSE
GwA_30920-RA	chr19	21679393	FALSE
GwA_30922-RA	chr19	21731381	FALSE
GwA_30468-RA	chr19	16318428	FALSE
GwA_30469-RA	chr19	16328566	FALSE
GwA_30488-RA	chr19	16594018	FALSE
GwA_30559-RA	chr19	17302661	FALSE
GwA_30558-RA	chr19	17301211	FALSE
GwA_30519-RA	chr19	16996034	FALSE
GwA_19458-RA	chr12	3889658	FALSE
GwA_19274-RA	chr12	1328215	FALSE
GwA_19341-RA	chr12	2446866	FALSE
GwA_19590-RA	chr12	5955358	FALSE
GwA_19567-RA	chr12	5712611	FALSE
GwA_19852-RA	chr12	9385393	FALSE
GwA_20115-RA	chr12	12967514	FALSE
GwA_20209-RA	chr12	14300729	FALSE
GwA_20230-RA	chr12	14598568	FALSE
GwA_20257-RA	chr12	15139714	FALSE
GwA_21330-RA	chr12	23694714	FALSE
GwA_29772-RA	chr19	4157880	FALSE
