X_GENE_ID	CHROM	X_POS	ANC
rna-XM_040164058.1	chrXIX	13606262	TRUE
rna-XM_040162846.1	chrXIX	13768497	TRUE
rna-XM_040162214.1	chrXIX	13776759	TRUE
rna-XM_040162198.1	chrXIX	13785231	TRUE
rna-XM_040162212.1	chrXIX	13810854	TRUE
rna-XM_040162411.1	chrXIX	13980511	TRUE
rna-XM_040162414.1	chrXIX	14001594	TRUE
rna-XM_040162413.1	chrXIX	14007047	TRUE
rna-XM_040162408.1	chrXIX	14013378	TRUE
rna-XM_040163394.1	chrXIX	14063853	TRUE
rna-XM_040164060.1	chrXIX	14200905	TRUE
rna-XM_040163420.1	chrXIX	14308594	TRUE
rna-XM_040162921.1	chrXIX	14328004	TRUE
rna-XM_040162918.1	chrXIX	14339119	TRUE
rna-XM_040163889.1	chrXIX	14471411	TRUE
rna-XM_040163724.1	chrXIX	14573534	TRUE
rna-XM_040163751.1	chrXIX	14607171	TRUE
rna-XM_040161808.1	chrXIX	14621392	TRUE
rna-XM_040162424.1	chrXIX	14749968	TRUE
rna-XM_040163053.1	chrXIX	14885974	TRUE
rna-XM_040163049.1	chrXIX	14888543	TRUE
rna-XM_040162831.1	chrXIX	14965648	TRUE
rna-XM_040162678.1	chrXIX	15053020	TRUE
rna-XM_040161592.1	chrXIX	15119845	TRUE
rna-XM_040161588.1	chrXIX	15135564	TRUE
rna-XM_040162385.1	chrXIX	15156405	TRUE
rna-XM_040162384.1	chrXIX	15164824	TRUE
rna-XM_040162395.1	chrXIX	15171861	TRUE
rna-XM_040162682.1	chrXIX	15183462	TRUE
rna-XM_040162850.1	chrXIX	15206563	TRUE
rna-XM_040162244.1	chrXIX	15230057	TRUE
rna-XM_040162260.1	chrXIX	15261779	TRUE
rna-XM_040162257.1	chrXIX	15290989	TRUE
rna-XM_040162702.1	chrXIX	15307544	TRUE
rna-XM_040162707.1	chrXIX	15313710	TRUE
rna-XM_040162886.1	chrXIX	15341254	TRUE
rna-XM_040163788.1	chrXIX	15511199	TRUE
rna-XM_040162751.1	chrXIX	15530763	TRUE
rna-XM_040163560.1	chrXIX	15534997	TRUE
rna-XM_040161845.1	chrXIX	15644018	TRUE
rna-XM_040161844.1	chrXIX	15657898	FALSE
rna-XM_040163754.1	chrXIX	15701513	TRUE
rna-XM_040162962.1	chrXIX	14654542	FALSE
rna-XM_040162784.1	chrXIX	1324683	FALSE
rna-XM_040162669.1	chrXIX	1332793	FALSE
rna-XM_040163520.1	chrXIX	1451477	FALSE
rna-XM_040163290.1	chrXIX	1509566	FALSE
rna-XM_040163676.1	chrXIX	1599295	FALSE
rna-XM_040162699.1	chrXIX	1701897	FALSE
rna-XM_040162701.1	chrXIX	1712740	FALSE
rna-XM_040161700.1	chrXIX	1719659	FALSE
rna-XM_040162944.1	chrXIX	850853	TRUE
rna-XM_040163110.1	chrXIX	2768313	FALSE
rna-XM_040162441.1	chrXIX	53477	FALSE
rna-XM_040163396.1	chrXIX	361483	FALSE
rna-XM_040163285.1	chrXIX	4780410	TRUE
rna-XM_040162572.1	chrXIX	5415945	TRUE
rna-XM_040163527.1	chrXIX	6378846	FALSE
rna-XM_040162915.1	chrXIX	6870019	FALSE
rna-XM_040161979.1	chrXIX	11402164	TRUE
rna-XM_040163263.1	chrXIX	9890305	TRUE
rna-XM_040164040.1	chrXIX	9375676	FALSE
rna-XM_040162838.1	chrXIX	9082874	FALSE
rna-XM_040163786.1	chrXIX	8941399	TRUE
rna-XM_040163645.1	chrXIX	12504437	TRUE
rna-XM_040162502.1	chrXIX	18077341	FALSE
rna-XM_040162146.1	chrXIX	18015622	TRUE
rna-XM_040162091.1	chrXIX	17835828	FALSE
rna-XM_040164055.1	chrXIX	17685604	FALSE
rna-XM_040163161.1	chrXIX	17552266	TRUE
rna-XM_040162020.1	chrXIX	17514887	TRUE
rna-XM_040162058.1	chrXIX	17463642	FALSE
rna-XM_040161799.1	chrXIX	17084006	FALSE
rna-XM_040163444.1	chrXIX	16882999	FALSE
rna-XM_040162853.1	chrXIX	16875824	FALSE
rna-XM_040163447.1	chrXIX	16872697	FALSE
rna-XM_040163949.1	chrXIX	13237747	TRUE
rna-XM_040163547.1	chrXIX	12707642	TRUE
rna-XM_040161852.1	chrXIX	12642649	TRUE
rna-XM_040163699.1	chrXIX	18139314	TRUE
rna-XM_040163714.1	chrXIX	18186436	FALSE
rna-XM_040162719.1	chrXIX	18396321	FALSE
rna-XM_040162724.1	chrXIX	18401304	TRUE
rna-XM_040163048.1	chrXIX	18448684	FALSE
rna-XM_040163460.1	chrXIX	18583090	FALSE
rna-XM_040163229.1	chrXIX	18699172	TRUE
rna-XM_040163232.1	chrXIX	18708354	FALSE
rna-XM_040162890.1	chrXIX	18728243	FALSE
rna-XM_040162926.1	chrXIX	18939351	FALSE
rna-XM_040162112.1	chrXIX	19913686	FALSE
rna-XM_040163077.1	chrXIX	20274880	FALSE
rna-XM_040163552.1	chrXIX	15872581	FALSE
rna-XM_040163758.1	chrXIX	15932239	TRUE
rna-XM_040163056.1	chrXIX	15943813	TRUE
rna-XM_040162160.1	chrXIX	16208633	TRUE
rna-XM_040162988.1	chrXIX	16681902	TRUE
rna-XM_040163872.1	chrXIX	13563870	TRUE
rna-XM_040162216.1	chrXIX	13781264	TRUE
rna-XM_040163570.1	chrXIX	14043453	TRUE
rna-XM_040163405.1	chrXIX	14049921	TRUE
rna-XM_040163421.1	chrXIX	14305696	TRUE
rna-XM_040163894.1	chrXIX	14458800	FALSE
rna-XM_040163888.1	chrXIX	14464958	FALSE
rna-XM_040163197.1	chrXIX	14644443	FALSE
rna-XM_040163811.1	chrXIX	14742358	FALSE
rna-XM_040163052.1	chrXIX	14883498	TRUE
rna-XM_040162397.1	chrXIX	15176980	TRUE
rna-XM_040163896.1	chrXIX	15217559	FALSE
rna-XM_040162879.1	chrXIX	15328861	TRUE
rna-XM_040162884.1	chrXIX	15335549	TRUE
rna-XM_040163722.1	chrXIX	15358205	TRUE
rna-XM_040162064.1	chrXIX	15433207	TRUE
rna-XM_040161847.1	chrXIX	15611662	FALSE
rna-XM_040163808.1	chrXIX	1176499	TRUE
rna-XM_040162588.1	chrXIX	2601499	TRUE
rna-XM_040161681.1	chrXIX	5534150	TRUE
rna-XM_040163959.1	chrXIX	11742893	TRUE
rna-XM_040162870.1	chrXIX	17722679	TRUE
rna-XM_040161787.1	chrXIX	17119571	TRUE
rna-XM_040161793.1	chrXIX	17039048	TRUE
rna-XM_040162718.1	chrXIX	18390611	TRUE
rna-XM_040163296.1	chrXIX	19083850	TRUE
rna-XM_040163592.1	chrXIX	20027058	TRUE
rna-XM_040163757.1	chrXIX	16066186	TRUE
rna-XM_040163389.1	chrXIX	16339128	TRUE
rna-XM_040162290.1	chrXIX	16325431	TRUE
rna-XM_040163354.1	chrXIX	15734429	TRUE
rna-XM_040163895.1	chrXIX	16059146	TRUE
rna-XM_040162835.1	chrXIX	14945442	TRUE
rna-XM_040161754.1	chrXIX	17231904	TRUE
rna-XM_040161784.1	chrXIX	17269452	TRUE
rna-XM_040163723.1	chrXIX	14385529	TRUE
rna-XM_040162812.1	chrXIX	2683396	FALSE
rna-XM_040162296.1	chrXIX	1413437	FALSE
rna-XM_040162301.1	chrXIX	1416107	FALSE
rna-XM_040162992.1	chrXIX	1559411	FALSE
rna-XM_040163395.1	chrXIX	6432206	FALSE
rna-XM_040163803.1	chrXIX	6493332	FALSE
rna-XM_040162028.1	chrXIX	17526882	FALSE
rna-XM_040161791.1	chrXIX	17102913	FALSE
rna-XM_040163442.1	chrXIX	16861241	FALSE
rna-XM_040162766.1	chrXIX	12933173	FALSE
rna-XM_040161851.1	chrXIX	12639422	FALSE
rna-XM_040162329.1	chrXIX	14154970	FALSE
rna-XM_040162908.1	chrXIX	14366655	FALSE
rna-XM_040163891.1	chrXIX	14453817	FALSE
rna-XM_040162715.1	chrXIX	1851420	FALSE
rna-XM_040162473.1	chrXIX	15423984	FALSE
rna-XM_040161747.1	chrXIX	17012778	TRUE
rna-XM_040162013.1	chrXIX	14929207	TRUE
rna-XM_040162287.1	chrXIX	16323876	TRUE
rna-XM_040162485.1	chrXIX	7508255	TRUE
rna-XM_040162708.1	chrXIX	15325469	TRUE
rna-XM_040162783.1	chrXIX	1185819	TRUE
rna-XM_040162985.1	chrXIX	16687372	TRUE
rna-XM_040163087.1	chrXIX	16906276	TRUE
rna-XM_040163574.1	chrXIX	3765896	TRUE
rna-XM_040163675.1	chrXIX	4769758	TRUE
rna-XM_040164045.1	chrXIX	9412620	TRUE
