"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","gaculeatus_paralog_chromosome","gaculeatus_paralog_chrom_start","gaculeatus_paralog_chrom_end","hsapiens_homolog_ensembl_gene","hsapiens_homolog_chromosome","hsapiens_homolog_chrom_start","hsapiens_homolog_chrom_end","hsapiens_homolog_associated_gene_name","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id_r1"
"510","ENSGACG00000030098","","XII",10736319,10742716,"VI",9733313,9738970,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"511","ENSGACG00000030098","","XII",10736319,10742716,"XVII",6982563,7023227,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"512","ENSGACG00000030098","","XII",10736319,10742716,"XII",18871350,18920011,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"513","ENSGACG00000030098","","XII",10736319,10742716,"X",10259042,10267052,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"514","ENSGACG00000030098","","XII",10736319,10742716,"XV",4154332,4158852,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"515","ENSGACG00000030098","","XII",10736319,10742716,"VI",5601467,5604275,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"516","ENSGACG00000030098","","XII",10736319,10742716,"VI",5651752,5654397,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"517","ENSGACG00000030098","","XII",10736319,10742716,"XIV",6991277,6992738,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"518","ENSGACG00000030098","","XII",10736319,10742716,"XV",16648619,16652214,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"519","ENSGACG00000030098","","XII",10736319,10742716,"I",6668974,6672174,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"520","ENSGACG00000030098","","XII",10736319,10742716,"IV",2934390,2937483,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"521","ENSGACG00000030098","","XII",10736319,10742716,"I",9223611,9229640,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"522","ENSGACG00000030098","","XII",10736319,10742716,"XVI",3295444,3304243,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"523","ENSGACG00000030098","","XII",10736319,10742716,"XVIII",11484420,11486116,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"524","ENSGACG00000030098","","XII",10736319,10742716,"XI",2085042,2090293,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"525","ENSGACG00000030098","","XII",10736319,10742716,"IV",9147282,9149151,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"526","ENSGACG00000030098","","XII",10736319,10742716,"XIV",4313191,4316134,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"527","ENSGACG00000030098","","XII",10736319,10742716,"XVI",9826140,9829402,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"528","ENSGACG00000030098","","XII",10736319,10742716,"IV",1935404,1944669,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"529","ENSGACG00000030098","","XII",10736319,10742716,"VI",2177469,2195540,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"530","ENSGACG00000030098","","XII",10736319,10742716,"IV",30512020,30514404,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"531","ENSGACG00000030098","","XII",10736319,10742716,"VII",15390191,15392857,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"532","ENSGACG00000030098","","XII",10736319,10742716,"III",2703334,2720909,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"533","ENSGACG00000030098","","XII",10736319,10742716,"I",1848924,1854666,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"534","ENSGACG00000030098","","XII",10736319,10742716,"XIII",4485553,4491268,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"535","ENSGACG00000030098","","XII",10736319,10742716,"XIV",1334045,1338447,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"536","ENSGACG00000030098","","XII",10736319,10742716,"XVII",1520463,1522719,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"537","ENSGACG00000030098","","XII",10736319,10742716,"II",13242664,13262204,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"538","ENSGACG00000030098","","XII",10736319,10742716,"V",12719380,12725719,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"539","ENSGACG00000030098","","XII",10736319,10742716,"XIX",1474254,1491238,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"540","ENSGACG00000030098","","XII",10736319,10742716,"XV",11237626,11247057,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"541","ENSGACG00000030098","","XII",10736319,10742716,"II",9786887,9818658,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"542","ENSGACG00000030098","","XII",10736319,10742716,"XIX",13179708,13194755,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"543","ENSGACG00000030098","","XII",10736319,10742716,"III",8718655,8725167,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"544","ENSGACG00000030098","","XII",10736319,10742716,"VIII",16394487,16398424,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"545","ENSGACG00000030098","","XII",10736319,10742716,"VIII",9899503,9902209,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"546","ENSGACG00000030098","","XII",10736319,10742716,"XV",5356380,5361479,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"547","ENSGACG00000030098","","XII",10736319,10742716,"XVIII",14428347,14432792,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"548","ENSGACG00000030098","","XII",10736319,10742716,"XV",2412015,2420387,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"549","ENSGACG00000030098","","XII",10736319,10742716,"XVIII",10283799,10288518,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"550","ENSGACG00000030098","","XII",10736319,10742716,"XI",15008998,15011139,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"551","ENSGACG00000030098","","XII",10736319,10742716,"XIV",5942427,5953899,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"552","ENSGACG00000030098","","XII",10736319,10742716,"IX",19153354,19173882,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"553","ENSGACG00000030098","","XII",10736319,10742716,"VIII",14662864,14669801,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"554","ENSGACG00000030098","","XII",10736319,10742716,"III",12250885,12256161,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"555","ENSGACG00000030098","","XII",10736319,10742716,"XIX",13563855,13575057,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"556","ENSGACG00000030098","","XII",10736319,10742716,"XIX",5757972,5759878,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"557","ENSGACG00000030098","","XII",10736319,10742716,"I",2457310,2460791,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"558","ENSGACG00000030098","","XII",10736319,10742716,"IX",18278070,18284015,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"559","ENSGACG00000030098","","XII",10736319,10742716,"XI",14931238,14932909,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"560","ENSGACG00000030098","","XII",10736319,10742716,"I",1406017,1408163,"ENSG00000156150","1",110059870,110070672,"ALX3","ortholog_one2one",51.895
"561","ENSGACG00000007907","","XII",10785400,10798218,"II",22750675,22767532,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"562","ENSGACG00000007907","","XII",10785400,10798218,"XIX",5494106,5513175,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"563","ENSGACG00000007907","","XII",10785400,10798218,"Y",5210042,5228379,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"564","ENSGACG00000007907","","XII",10785400,10798218,"XX",17645679,17652112,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"565","ENSGACG00000007907","","XII",10785400,10798218,"IV",21348008,21411158,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"566","ENSGACG00000007907","","XII",10785400,10798218,"X",15102756,15112517,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"567","ENSGACG00000007907","","XII",10785400,10798218,"II",21242572,21270689,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"568","ENSGACG00000007907","","XII",10785400,10798218,"X",9459646,9492768,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"569","ENSGACG00000007907","","XII",10785400,10798218,"XVIII",9416080,9420763,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"570","ENSGACG00000007907","","XII",10785400,10798218,"XVII",8205555,8227448,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"571","ENSGACG00000007907","","XII",10785400,10798218,"XVII",9217812,9243044,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"572","ENSGACG00000007907","","XII",10785400,10798218,"XIX",19458324,19568865,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"573","ENSGACG00000007907","","XII",10785400,10798218,"XVII",3960077,3967533,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"574","ENSGACG00000007907","","XII",10785400,10798218,"XII",8675167,8683483,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"575","ENSGACG00000007907","","XII",10785400,10798218,"V",12919899,12923888,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"576","ENSGACG00000007907","","XII",10785400,10798218,"XI",16111668,16116752,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"577","ENSGACG00000007907","","XII",10785400,10798218,"XII",16704707,16725965,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"578","ENSGACG00000007907","","XII",10785400,10798218,"XVII",1117559,1127314,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"579","ENSGACG00000007907","","XII",10785400,10798218,"XX",144863,151123,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"580","ENSGACG00000007907","","XII",10785400,10798218,"XVII",3945407,3949256,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"581","ENSGACG00000007907","","XII",10785400,10798218,"XII",8686741,8696743,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"582","ENSGACG00000007907","","XII",10785400,10798218,"XII",141385,163665,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"583","ENSGACG00000007907","","XII",10785400,10798218,"IV",33877442,33890628,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"584","ENSGACG00000007907","","XII",10785400,10798218,"XIX",12610619,12639000,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"585","ENSGACG00000007907","","XII",10785400,10798218,"V",8970736,8974211,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"586","ENSGACG00000007907","","XII",10785400,10798218,"XVIII",9277206,9283133,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"587","ENSGACG00000007907","","XII",10785400,10798218,"XV",14678345,14679871,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"588","ENSGACG00000007907","","XII",10785400,10798218,"XVII",3973695,3976555,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"589","ENSGACG00000007907","","XII",10785400,10798218,"III",8480882,8486820,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"590","ENSGACG00000007907","","XII",10785400,10798218,"XIV",10618825,10624082,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"591","ENSGACG00000007907","","XII",10785400,10798218,"XIII",14813911,14817262,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"592","ENSGACG00000007907","","XII",10785400,10798218,"Y",723796,725638,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"593","ENSGACG00000007907","","XII",10785400,10798218,"XIX",18366472,18374306,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"594","ENSGACG00000007907","","XII",10785400,10798218,"VI",18008132,18038175,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"595","ENSGACG00000007907","","XII",10785400,10798218,"IX",12260325,12327224,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"596","ENSGACG00000007907","","XII",10785400,10798218,"JACDQR010001048.1",38,3144,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"597","ENSGACG00000007907","","XII",10785400,10798218,"III",17103980,17128784,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"598","ENSGACG00000007907","","XII",10785400,10798218,"XI",1429703,1500079,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"599","ENSGACG00000007907","","XII",10785400,10798218,"V",12886979,12913612,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"600","ENSGACG00000007907","","XII",10785400,10798218,"XVII",5333199,5378045,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"601","ENSGACG00000007907","","XII",10785400,10798218,"XII",649788,707169,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"602","ENSGACG00000007907","","XII",10785400,10798218,"XIX",17181146,17194278,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"603","ENSGACG00000007907","","XII",10785400,10798218,"III",5923588,5940619,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"604","ENSGACG00000007907","","XII",10785400,10798218,"XXI",10802056,10864370,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"605","ENSGACG00000007907","","XII",10785400,10798218,"XVII",204085,210991,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"606","ENSGACG00000007907","","XII",10785400,10798218,"II",21588907,21629666,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"607","ENSGACG00000007907","","XII",10785400,10798218,"XX",18601886,18616991,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"608","ENSGACG00000007907","","XII",10785400,10798218,"XIX",18362563,18365626,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"609","ENSGACG00000007907","","XII",10785400,10798218,"JACDQR010001313.1",328,14958,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"610","ENSGACG00000007907","","XII",10785400,10798218,"XII",6456561,6465434,"ENSG00000116396","1",110210314,110283100,"KCNC4","ortholog_one2one",69.8083
"611","ENSGACG00000007867","nfyal","XII",10818803,10825275,"",NA,NA,"ENSG00000001167","6",41072974,41102403,"NFYA","ortholog_one2one",80.6916
"612","ENSGACG00000033601","ngrn","XII",10824046,10827563,"",NA,NA,"ENSG00000182768","15",90265659,90275778,"NGRN","ortholog_one2one",31.2715
"613","ENSGACG00000007705","gnat2","XII",10892060,10897231,"Y",6775750,6865224,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"614","ENSGACG00000007705","gnat2","XII",10892060,10897231,"II",12039450,12045694,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"615","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XIX",4530908,4603357,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"616","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XIII",7927725,7935875,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"617","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XIV",3727203,3733125,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"618","ENSGACG00000007705","gnat2","XII",10892060,10897231,"IX",6998299,7015786,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"619","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XI",10002834,10009589,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"620","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XIV",3734010,3742533,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"621","ENSGACG00000007705","gnat2","XII",10892060,10897231,"VII",902793,907158,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"622","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XVII",20163163,20166015,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"623","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XXI",17254078,17255719,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"624","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XXI",17250982,17251529,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"625","ENSGACG00000007705","gnat2","XII",10892060,10897231,"III",10945761,10981978,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"626","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XIX",9194265,9202370,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"627","ENSGACG00000007705","gnat2","XII",10892060,10897231,"Y",12589505,12596823,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"628","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XII",10879448,10888652,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"629","ENSGACG00000007705","gnat2","XII",10892060,10897231,"IV",31750210,31758543,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"630","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XII",13331413,13349669,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"631","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XVII",5461960,5481712,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"632","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XIV",7492804,7501870,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"633","ENSGACG00000007705","gnat2","XII",10892060,10897231,"VIII",15743791,15759889,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"634","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XIII",7913225,7924059,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"635","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XV",8326244,8346517,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"636","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XVII",9567781,9609156,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"637","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XVII",16326005,16345414,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"638","ENSGACG00000007705","gnat2","XII",10892060,10897231,"XI",986563,997182,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"639","ENSGACG00000007705","gnat2","XII",10892060,10897231,"V",8256460,8263123,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"640","ENSGACG00000007705","gnat2","XII",10892060,10897231,"IX",17108868,17119432,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"641","ENSGACG00000007705","gnat2","XII",10892060,10897231,"VIII",15728013,15738084,"ENSG00000134183","1",109603091,109619929,"GNAT2","ortholog_one2one",78.5311
"642","ENSGACG00000007599","atp5pb","XII",10937221,10941344,"",NA,NA,"ENSG00000116459","1",111448864,111462773,"ATP5PB","ortholog_one2one",53.125
"643","ENSGACG00000027018","","XII",10941586,10947408,"IV",33929338,33939391,"ENSG00000009790","1",209756032,209782320,"TRAF3IP3","ortholog_one2one",24.6824
"644","ENSGACG00000027018","","XII",10941586,10947408,"XIX",12550841,12567509,"ENSG00000009790","1",209756032,209782320,"TRAF3IP3","ortholog_one2one",24.6824
"645","ENSGACG00000027018","","XII",10941586,10947408,"XII",1503194,1510215,"ENSG00000009790","1",209756032,209782320,"TRAF3IP3","ortholog_one2one",24.6824
"646","ENSGACG00000027018","","XII",10941586,10947408,"XVII",1752386,1783792,"ENSG00000009790","1",209756032,209782320,"TRAF3IP3","ortholog_one2one",24.6824
"647","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"IV",10572762,10573825,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"648","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"IV",5541296,5544058,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"649","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"VII",24979830,24982869,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"650","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XIII",19798999,19805412,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"651","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XII",15027698,15033262,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"652","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XI",15472788,15476882,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"653","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"VIII",18087089,18090405,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"654","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"III",7168852,7174888,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"655","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"VI",10425479,10431785,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"656","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"JACDQR010000680.1",6619,17102,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"657","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"VI",10746820,10752502,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"658","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"III",8214364,8228679,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"659","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"I",2033907,2040765,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"660","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"III",420745,424300,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"661","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XX",16478659,16482133,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"662","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XI",16151001,16156995,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"663","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"VII",23951797,23955470,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"664","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XIX",17379973,17389627,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"665","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"VIII",7858166,7866141,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"666","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"III",7036174,7040760,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"667","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"IV",12306524,12308789,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"668","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"IV",4676914,4683962,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"669","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XVIII",14771272,14774065,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"670","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XVII",14722958,14761443,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"671","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XX",6030378,6035719,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"672","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"VII",216270,221342,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"673","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"IX",13603369,13606123,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"674","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XIII",1648740,1662339,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"675","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XIV",679634,685680,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"676","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"VII",28829885,28835776,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"677","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"IX",7442208,7449665,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"678","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"IV",23462381,23464661,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
"679","ENSGACG00000007530","SLC25A33","XII",10962868,10969763,"XI",11200447,11203911,"ENSG00000171612","1",9539465,9585173,"SLC25A33","ortholog_one2one",73.5202
