"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","gaculeatus_paralog_chromosome","gaculeatus_paralog_chrom_start","gaculeatus_paralog_chrom_end","hsapiens_homolog_ensembl_gene","hsapiens_homolog_chromosome","hsapiens_homolog_chrom_start","hsapiens_homolog_chrom_end","hsapiens_homolog_associated_gene_name","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id_r1"
"801","ENSGACG00000011062","","XIX",11215513,11252267,"XX",2860827,2875358,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"802","ENSGACG00000011062","","XIX",11215513,11252267,"VI",12994763,13008968,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"803","ENSGACG00000011062","","XIX",11215513,11252267,"V",9160684,9169956,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"804","ENSGACG00000011062","","XIX",11215513,11252267,"XII",5319153,5325172,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"805","ENSGACG00000011062","","XIX",11215513,11252267,"XII",180288,189163,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"806","ENSGACG00000011062","","XIX",11215513,11252267,"JACDQR010000511.1",538,7590,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"807","ENSGACG00000011062","","XIX",11215513,11252267,"XIX",15808953,15820065,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"808","ENSGACG00000011062","","XIX",11215513,11252267,"IV",33960192,33980511,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"809","ENSGACG00000011062","","XIX",11215513,11252267,"XVII",18377348,18578716,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"810","ENSGACG00000011062","","XIX",11215513,11252267,"XVII",7992481,8075323,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"811","ENSGACG00000011062","","XIX",11215513,11252267,"X",13843273,13966658,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"812","ENSGACG00000011062","","XIX",11215513,11252267,"XX",10972748,11090296,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"813","ENSGACG00000011062","","XIX",11215513,11252267,"XX",8729544,8742534,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"814","ENSGACG00000011062","","XIX",11215513,11252267,"XIV",784272,793777,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"815","ENSGACG00000011062","","XIX",11215513,11252267,"XII",15807893,15835985,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"816","ENSGACG00000011062","","XIX",11215513,11252267,"XV",9835024,9846750,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"817","ENSGACG00000011062","","XIX",11215513,11252267,"VIII",1515568,1713893,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"818","ENSGACG00000011062","","XIX",11215513,11252267,"III",12017218,12097007,"ENSG00000149177","11",47980425,48170839,"PTPRJ","ortholog_one2one",25.7292
"819","ENSGACG00000011004","ush1c","XIX",11401559,11417628,"XIII",1365349,1420771,"ENSG00000006611","11",17493895,17544416,"USH1C","ortholog_one2one",45.9399
"820","ENSGACG00000011004","ush1c","XIX",11401559,11417628,"VI",10896126,10908401,"ENSG00000006611","11",17493895,17544416,"USH1C","ortholog_one2one",45.9399
"821","ENSGACG00000011004","ush1c","XIX",11401559,11417628,"V",7085630,7093676,"ENSG00000006611","11",17493895,17544416,"USH1C","ortholog_one2one",45.9399
"822","ENSGACG00000010988","","XIX",11417314,11423009,"",NA,NA,"ENSG00000120647","12",389273,442642,"CCDC77","ortholog_one2one",51.0246
"823","ENSGACG00000010978","hdhd5","XIX",11424014,11427450,"XVII",1057161,1062465,"ENSG00000069998","22",17137511,17165287,"HDHD5","ortholog_one2one",52.2459
"824","ENSGACG00000010978","hdhd5","XIX",11424014,11427450,"XII",2487853,2492035,"ENSG00000069998","22",17137511,17165287,"HDHD5","ortholog_one2one",52.2459
"825","ENSGACG00000010978","hdhd5","XIX",11424014,11427450,"VI",17288949,17292788,"ENSG00000069998","22",17137511,17165287,"HDHD5","ortholog_one2one",52.2459
"826","ENSGACG00000010963","ccdc34","XIX",11430551,11433329,"",NA,NA,"ENSG00000109881","11",27330827,27363234,"CCDC34","ortholog_one2one",26.5416
"827","ENSGACG00000010960","","XIX",11434694,11438385,"XVI",9522640,9529004,"ENSG00000188991","12",16188485,16277685,"SLC15A5","ortholog_one2one",46.2867
"828","ENSGACG00000010960","","XIX",11434694,11438385,"I",27834036,27843497,"ENSG00000188991","12",16188485,16277685,"SLC15A5","ortholog_one2one",46.2867
"829","ENSGACG00000010960","","XIX",11434694,11438385,"XIII",13994631,14014803,"ENSG00000188991","12",16188485,16277685,"SLC15A5","ortholog_one2one",46.2867
"830","ENSGACG00000007480","cspg4","XIX",15734706,15773843,"XIII",2076077,2093467,"ENSG00000173546","15",75674322,75712848,"CSPG4","ortholog_one2one",34.7545
"831","ENSGACG00000007480","cspg4","XIX",15734706,15773843,"XIV",9659975,9673641,"ENSG00000173546","15",75674322,75712848,"CSPG4","ortholog_one2one",34.7545
"832","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"V",12860369,12870593,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"833","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"I",29174504,29183020,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"834","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XXI",13290504,13311486,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"835","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XVI",12206984,12223136,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"836","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"III",14293940,14367075,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"837","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"VII",6253670,6425228,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"838","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"IX",321029,427726,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"839","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"III",7613520,7670044,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"840","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"VIII",11317213,11504880,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"841","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XIX",14767428,14813544,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"842","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"IV",24104795,24159450,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"843","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XIV",4029283,4063465,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"844","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"VI",9836576,9856450,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"845","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XVIII",7258848,7339496,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"846","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"IX",1427529,1448767,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"847","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XVI",15338289,15378723,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"848","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XVII",14218023,14238033,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"849","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XII",6681802,6694112,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"850","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XVIII",9905267,9925842,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"851","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XVII",385661,515376,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"852","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"X",7256252,7266948,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"853","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XX",17938365,17945261,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"854","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XIX",15615733,15636448,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"855","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"VIII",10040520,10052116,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"856","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"III",11302771,11426252,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"857","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XXI",17117622,17214019,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"858","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XII",206977,221425,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"859","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"IV",28782783,28809704,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"860","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"Y",9819710,9830741,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"861","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XIX",11261136,11272213,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"862","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XX",7807542,7821982,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"863","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XX",2860827,2875358,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"864","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"VI",12994763,13008968,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"865","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"V",9160684,9169956,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"866","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XII",5319153,5325172,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"867","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XII",180288,189163,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"868","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"JACDQR010000511.1",538,7590,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"869","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"IV",33960192,33980511,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"870","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XVII",18377348,18578716,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"871","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XVII",7992481,8075323,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"872","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"X",13843273,13966658,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"873","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XX",10972748,11090296,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"874","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XX",8729544,8742534,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"875","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XIV",784272,793777,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"876","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XII",15807893,15835985,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"877","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XV",9835024,9846750,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"878","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"VIII",1515568,1713893,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"879","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"III",12017218,12097007,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"880","ENSGACG00000007434","ptpn9a","XIX",15808953,15820065,"XIX",11215513,11252267,"ENSG00000169410","15",75463251,75579315,"PTPN9","ortholog_one2one",64.5868
"881","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"X",6841145,6842884,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"882","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"XX",9403044,9404965,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"883","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"III",8053772,8058102,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"884","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"I",2220645,2223236,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"885","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"X",6566330,6569244,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"886","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"XX",6680860,6687085,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"887","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"X",3669337,3670676,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"888","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"XX",2585749,2587028,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"889","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"XIII",5110706,5112034,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"890","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"III",3927724,3929549,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"891","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"IV",11680502,11682544,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"892","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"IX",13563972,13566592,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"893","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"VII",5409255,5411472,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"894","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"III",8058603,8068733,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"895","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"X",10183256,10187309,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"896","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"XVIII",13156087,13158079,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"897","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"XV",8966169,8968010,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"898","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"XII",11459388,11461093,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"899","ENSGACG00000007393","crabp1a","XIX",15847654,15859004,"XX",7799640,7807342,"ENSG00000166426","15",78340353,78348225,"CRABP1","ortholog_one2one",70.073
"900","ENSGACG00000007380","skic8","XIX",15860894,15866832,"XIX",4406218,4416040,"ENSG00000140395","15",78277835,78299703,"SKIC8","ortholog_one2one",83.9344
"901","ENSGACG00000007380","skic8","XIX",15860894,15866832,"Y",6982877,6994071,"ENSG00000140395","15",78277835,78299703,"SKIC8","ortholog_one2one",83.9344
"902","ENSGACG00000007341","ireb2","XIX",15874439,15882560,"XI",5383892,5395004,"ENSG00000136381","15",78437431,78501453,"IREB2","ortholog_one2one",66.5628
"903","ENSGACG00000007341","ireb2","XIX",15874439,15882560,"V",5088562,5095685,"ENSG00000136381","15",78437431,78501453,"IREB2","ortholog_one2one",66.5628
"904","ENSGACG00000007341","ireb2","XIX",15874439,15882560,"VII",11189563,11229473,"ENSG00000136381","15",78437431,78501453,"IREB2","ortholog_one2one",66.5628
"905","ENSGACG00000007256","","XIX",15898829,15925255,"XII",19724443,19732482,"ENSG00000103723","15",82659281,82710112,"AP3B2","ortholog_one2one",76.7484
"906","ENSGACG00000007256","","XIX",15898829,15925255,"JACDQR010001044.1",3930,9405,"ENSG00000103723","15",82659281,82710112,"AP3B2","ortholog_one2one",76.7484
"907","ENSGACG00000007256","","XIX",15898829,15925255,"XIV",1352791,1406888,"ENSG00000103723","15",82659281,82710112,"AP3B2","ortholog_one2one",76.7484
"908","ENSGACG00000007256","","XIX",15898829,15925255,"VII",26681377,26694771,"ENSG00000103723","15",82659281,82710112,"AP3B2","ortholog_one2one",76.7484
"909","ENSGACG00000007256","","XIX",15898829,15925255,"XIII",8611800,8629512,"ENSG00000103723","15",82659281,82710112,"AP3B2","ortholog_one2one",76.7484
"910","ENSGACG00000030493","","XIX",15932406,15936674,"XIV",7352841,7358251,"ENSG00000157734","15",64151715,64157481,"SNX22","ortholog_one2one",25.3886
"911","ENSGACG00000007242","","XIX",15938066,15942845,"II",14154009,14159325,"ENSG00000159322","15",72751294,72785846,"ADPGK","ortholog_one2one",62.5755
"912","ENSGACG00000007238","","XIX",15943711,15947033,"XIV",568291,569848,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"913","ENSGACG00000007238","","XIX",15943711,15947033,"V",10283905,10287782,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"914","ENSGACG00000007238","","XIX",15943711,15947033,"XIII",20301406,20304055,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"915","ENSGACG00000007238","","XIX",15943711,15947033,"XV",4428862,4432404,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"916","ENSGACG00000007238","","XIX",15943711,15947033,"XIII",17742638,17744964,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"917","ENSGACG00000007238","","XIX",15943711,15947033,"XIII",19196902,19211433,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"918","ENSGACG00000007238","","XIX",15943711,15947033,"XVII",7726467,7729563,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"919","ENSGACG00000007238","","XIX",15943711,15947033,"XVIII",8419139,8429148,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"920","ENSGACG00000007238","","XIX",15943711,15947033,"VI",11561216,11564532,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"921","ENSGACG00000007238","","XIX",15943711,15947033,"XXI",12017203,12025849,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"922","ENSGACG00000007238","","XIX",15943711,15947033,"XXI",12013219,12017021,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"923","ENSGACG00000007238","","XIX",15943711,15947033,"XVIII",4774787,4785952,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"924","ENSGACG00000007238","","XIX",15943711,15947033,"IV",2435770,2440873,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"925","ENSGACG00000007238","","XIX",15943711,15947033,"XIV",569986,572952,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"926","ENSGACG00000007238","","XIX",15943711,15947033,"XII",13047283,13058493,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"927","ENSGACG00000007238","","XIX",15943711,15947033,"XVI",10417999,10423957,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"928","ENSGACG00000007238","","XIX",15943711,15947033,"XIV",1108920,1123529,"ENSG00000166794","15",64155740,64163134,"PPIB","ortholog_one2one",77.7778
"929","ENSGACG00000031750","","XIX",15960882,15963564,"VIII",17190938,17196454,"ENSG00000180304","15",64687573,64703281,"OAZ2","ortholog_one2one",42.8571
"930","ENSGACG00000031750","","XIX",15960882,15963564,"XIV",6339759,6343381,"ENSG00000180304","15",64687573,64703281,"OAZ2","ortholog_one2one",42.8571
"931","ENSGACG00000007166","","XIX",16061251,16065662,"",NA,NA,"ENSG00000178802","15",74890005,74902219,"MPI","ortholog_one2one",58.3924
"932","ENSGACG00000007047","isg20","XIX",16208338,16210880,"VIII",9882890,9893519,"ENSG00000172183","15",88635670,88656483,"ISG20","ortholog_one2one",33.1492
"933","ENSGACG00000007047","isg20","XIX",16208338,16210880,"XIII",17399243,17408985,"ENSG00000172183","15",88635670,88656483,"ISG20","ortholog_one2one",33.1492
"934","ENSGACG00000007047","isg20","XIX",16208338,16210880,"V",12873985,12877158,"ENSG00000172183","15",88635670,88656483,"ISG20","ortholog_one2one",33.1492
"935","ENSGACG00000007047","isg20","XIX",16208338,16210880,"IX",18028628,18035608,"ENSG00000172183","15",88635670,88656483,"ISG20","ortholog_one2one",33.1492
"936","ENSGACG00000006985","","XIX",16231267,16242890,"",NA,NA,"ENSG00000140534","15",89575469,89631056,"TICRR","ortholog_one2one",30.3141
"937","ENSGACG00000029865","si:ch1073-281m9.1","XIX",16245432,16247960,"",NA,NA,"ENSG00000187479","11",43942637,43943878,"C11orf96","ortholog_one2one",45.9016
"938","ENSGACG00000006950","alkbh3","XIX",16256088,16264843,"",NA,NA,"ENSG00000166199","11",43880811,43920274,"ALKBH3","ortholog_one2one",51.7483
"939","ENSGACG00000024665","","XIX",16323736,16325300,"",NA,NA,"ENSG00000185055","7",105565120,105600875,"EFCAB10","ortholog_one2one",34.6457
"940","ENSGACG00000034543","uqcc6","XIX",16325137,16326873,"",NA,NA,"ENSG00000204954","12",103940763,103965708,"UQCC6","ortholog_one2one",59.1549
"941","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"IV",24205373,24222869,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"942","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"I",2289434,2318996,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"943","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"XIX",12919200,12928590,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"944","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"VII",24694,44392,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"945","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"XIV",661137,679238,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"946","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"XIII",1684264,1699507,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"947","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"VII",3208143,3217560,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"948","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"XII",11374116,11388249,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"949","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"X",17601831,17610255,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"950","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"III",9247844,9259634,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"951","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"VIII",7541853,7558074,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"952","ENSGACG00000006738","pik3c2a","XIX",16352320,16381127,"XII",17256803,17268670,"ENSG00000011405","11",17077730,17207986,"PIK3C2A","ortholog_one2one",61.1507
"953","ENSGACG00000003368","","XIX",3760094,3765898,"III",9925133,9927712,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"954","ENSGACG00000003368","","XIX",3760094,3765898,"XII",5996556,6003851,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"955","ENSGACG00000003368","","XIX",3760094,3765898,"XVII",10913919,10920211,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"956","ENSGACG00000003368","","XIX",3760094,3765898,"XXI",6373731,6389620,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"957","ENSGACG00000003368","","XIX",3760094,3765898,"III",11532403,11541455,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"958","ENSGACG00000003368","","XIX",3760094,3765898,"III",5966789,5975548,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"959","ENSGACG00000003368","","XIX",3760094,3765898,"VIII",16295720,16301983,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"960","ENSGACG00000003368","","XIX",3760094,3765898,"XIII",626298,643202,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"961","ENSGACG00000003368","","XIX",3760094,3765898,"XIX",17012998,17019579,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"962","ENSGACG00000003368","","XIX",3760094,3765898,"II",18455444,18459748,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"963","ENSGACG00000003368","","XIX",3760094,3765898,"XI",8294145,8330645,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"964","ENSGACG00000003368","","XIX",3760094,3765898,"IX",17765573,17784874,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
"965","ENSGACG00000003368","","XIX",3760094,3765898,"XIV",2494195,2497139,"ENSG00000183801","11",7485388,7511377,"OLFML1","ortholog_one2one",41.791
